city,name,star,property_type,district,address,languages,bbox,coordinates
Moscow,Hotel Tayozhny,3,Hotels,"Pokrovskoe-Streshnevo, Moscow","Volokolamskoye shosse 89, Bldg. 1, Pokrovskoe-Streshnevo, 125362 Moscow, Russia",,"[('55.7725241496213', '37.1453533165721'), ('55.8836843364576', '37.6769031397725')]","(55.8281042430394, 37.4111282281723)"
Moscow,Wellion Vodniy Hotel,3,Hotels,"Voykovsky, Moscow","8/2a Golovinskoye Shosse, Voykovsky, 125212 Moscow, Russia",,"[('55.8208005834269', '37.461042924272'), ('55.8567314165731', '37.525149075728')]","(55.838766, 37.493096)"
Moscow,Minima Vodny Hotel,3,Hotels,"Voykovsky, Moscow","Golovinskoe Shosse 8, Bldg. 2A, Voykovsky, 125212 Moscow, Russia","Russian, English","[('55.80376839', '37.402306664032'), ('55.8744907419981', '37.583889')]","(55.839129565999, 37.493097832016)"
Moscow,Crossroads Hotel,3,Hotels,"Zamoskvorechye, Moscow","Kosmodamyanskaya Naberezhnaya 32/34, Zamoskvorechye, 115172 Moscow, Russia","Russian, English","[('55.693196', '37.4974373627044'), ('55.78481', '37.7903846372956')]","(55.739003, 37.643911)"
Moscow,MosUz Centre Hotel,3,Hotels,"Ryazansky, Moscow","Zelenodolskaya Street 3, bld. 2, Ryazansky, 109377 Moscow, Russia","Swedish, Russian, French, English, German","[('55.6333487450848', '37.51816303'), ('55.79819936', '38.06453436151')]","(55.7157740525424, 37.791348695755)"
Moscow,Morion Hotel,3,Hotels,"Krasnoselsky, Moscow","Krasnoprudnaya Street 22-24, Krasnoselsky, 107140 Moscow, Russia","Russian, English","[('55.7537343727987', '37.6471768074097'), ('55.802983786535', '37.681512708181')]","(55.7783590796669, 37.6643447577953)"
Moscow,Panorama City Hotel,3,Hotels,"Presnensky, Moscow","Presnenskaya Naberezhnaya 6, building 2, Presnensky, 123317 Moscow, Russia","Russian, English","[('55.7262072486834', '37.3952879306885'), ('55.7698285', '37.6857843')]","(55.7480178743417, 37.5405361153443)"
Moscow,Boutique Hotel Pechora - Komi,3,Hotels,"Pokrovskoe-Streshnevo, Moscow","Volokolamskoe Shosse 62, Pokrovskoe-Streshnevo, 125367 Moscow, Russia","Russian, English","[('55.7653549659415', '37.35304087'), ('55.869315398183', '37.5722917953343')]","(55.8173351820622, 37.4626663326671)"
Moscow,Hotel Delight,3,Hotels,"Tagansky, Moscow","Bolshie Kamenschiki Street 3 App.2, Tagansky, 115172 Moscow, Russia",,"[('55.6614402297752', '37.6281381187714'), ('55.817547327087', '37.6803731397099')]","(55.7394937784311, 37.6542556292407)"
Moscow,Custos Riverside Hotel,3,Hotels,"Tagansky, Moscow","15 Serebryanicheskiy Pereulok, Tagansky, 109028 Moscow, Russia","Russian, English","[('55.7320265834269', '37.6168459025656'), ('55.7679574165731', '37.6808060974344')]","(55.749992, 37.648826)"
Moscow,Diplomat Residence,3,Hotels,"Yakimanka, Moscow","1st Spasonalivkovskiy Pereulok 8 building 2, Yakimanka, 119049 Moscow, Russia","Russian, English","[('55.6194650978128', '37.5189167618332'), ('55.8471289021872', '37.7145892381668')]","(55.733297, 37.616753)"
Moscow,Oksana Hotel,3,Hotels,"Alexeevsky, Moscow","Yaroslavskaya Street 15 Bld. 2, Alexeevsky, 129366 Moscow, Russia","Russian, English","[('55.7917609758434', '37.5452640652656'), ('55.848396850929', '37.7491226792336')]","(55.8200789133862, 37.6471933722496)"
Moscow,Zolotoy Kolos Hotel,3,Hotels,"Alexeevsky, Moscow","Yaroslavskaya Ulitsa 15, Bldg 3, Alexeevsky, 129366 Moscow, Russia","Russian, English","[('55.66352', '37.5443708896637'), ('55.9778372682074', '37.7517968416214')]","(55.8206786341037, 37.6480838656425)"
Moscow,Lefortovo Hotel,3,Hotels,"Third Transport Ring, Moscow","1-iy Krasnokursantsky Proezd 1/4, Lefortovo, 111033 Moscow, Russia","Russian, English","[('55.6780229646445', '37.6194673776627'), ('55.8384209018127', '37.7603960037231')]","(55.7582219332286, 37.6899316906929)"
Moscow,ART Hotel,3,Hotels,"Horoshovsky, Moscow","3-ya Peschanaya ulitsa 2, Horoshovsky, 125252 Moscow, Russia","Russian, English","[('55.7461986893886', '37.4044225143738'), ('55.8390422995931', '37.630718')]","(55.7926204944909, 37.5175702571869)"
Moscow,Smart Roomz Hotel,3,Hotels,"Tsaritsyno, Moscow","Proletarskiy Prospekt 45 , Tsaritsyno, 115477 Moscow, Russia",,"[('55.554974', '37.6059329509735'), ('55.707822', '37.7195670490265')]","(55.631398, 37.66275)"
Moscow,Cron Hotel,3,Hotels,Moscow,"Leningradskoe Shosse 61 Bldg 4, 125195 Moscow, Russia",,"[('55.7203306146159', '37.1279887265777'), ('55.9976260091882', '37.8062685423279')]","(55.858978311902, 37.4671286344528)"
Moscow,Vechnyy Zov Hotel Kozhukhovskaya,3,Hotels,Moscow,"6-Ya Kozhukhovskaya Ulitsa 26, 115193 Moscow, Russia","Russian, English","[('55.619615', '37.606592'), ('55.794357', '37.752604')]","(55.706986, 37.679598)"
Moscow,City Star Hotel,3,Hotels,Moscow,"6-Ya Kozhukhovskaya Ulitsa, house 3, block 2, 115193 Moscow, Russia","Russian, English","[('55.598096672913', '37.5090010674592'), ('55.817547327087', '37.8308869325408')]","(55.707822, 37.669944)"
Moscow,Randevu Maryino,3,Inns,Moscow,"Ulitsa Porechnaya 13, Bldg.1, 109652 Moscow, Russia","Russian, English","[('55.5638447607413', '37.636992931366'), ('55.7295230223687', '37.8808707644043')]","(55.646683891555, 37.7589318478852)"
Moscow,Mitino Hotel,3,Hotels,Moscow,"Pyatnitskoe Shosse 18, 125464 Moscow, Russia","Russian, English","[('55.802889', '37.2973092643356'), ('55.8840092496741', '37.46909')]","(55.843449124837, 37.3831996321678)"
Moscow,Hotel Langust,3,Hotels,"Tagansky, Moscow","Goncharnaya Street 21, Tagansky, 115172 Moscow, Russia","Russian, English","[('55.7296158346604', '37.6108856499195'), ('55.7575049871841', '37.6875756680238')]","(55.7435604109222, 37.6492306589716)"
Moscow,Rus Hotel,3,Hotels,Moscow,"Ulitsa Dokukina 6, 129226 Moscow, Russia","Russian, English","[('55.66352', '37.5840398668151'), ('56.0133218036255', '37.7263031834473')]","(55.8384209018127, 37.6551715251312)"
Moscow,Greenwichotel,3,Hotels,"Basmanny, Moscow","ул. Радио, д. 14, стр.1, Basmanny, 105005 Moscow, Russia",,"[('55.653328', '37.51816303'), ('55.8728077049851', '37.8404365188266')]","(55.7630678524926, 37.6792997744133)"
Moscow,Hotel ReaKomp,3,Hotels,"Meshchansky, Moscow","Protopopovsky Pereulok 9 Bld 1, Meshchansky, 129090 Moscow, Russia","Russian, English","[('55.6492264361606', '37.5947749614716'), ('55.9115644665832', '37.6799619197845')]","(55.7803954513719, 37.6373684406281)"
Moscow,Sverchkov 8 Hotel,3,Hotels,"Basmanny, Moscow","Sverchkov Pereulok 8 Bld.1 , Basmanny, 101000 Moscow, Russia","Russian, English","[('55.7479309206289', '37.6197597384453'), ('55.772569683586', '37.6598238945007')]","(55.7602503021074, 37.639791816473)"
Moscow,Hotel California na Pokrovke,3,Hotels,"Basmanny, Moscow","Pokrovka Street 40B, Basmanny, 105062 Moscow, Russia","Russian, English","[('55.74193984826', '37.5682693719864'), ('55.78061615174', '37.7366746280136')]","(55.761278, 37.652472)"
Moscow,Hotel on Smirnovskaya 25,3,Hotels,Moscow,"Ulitsa Smirnovskaya 25, Bldg 4, 109052 Moscow, Russia","Russian, English","[('55.6806202082047', '37.4887257814407'), ('55.79070238', '37.9373252391815')]","(55.7356612941023, 37.7130255103111)"
Moscow,Farfalle Hotel,3,Hotels,Moscow,"Ulitsa Bolshaya Semyenovskaya, 43-2, 107023 Moscow, Russia",,"[('55.7247023597836', '37.6192754576721'), ('55.8387656402164', '37.8062685423279')]","(55.781734, 37.712772)"
Moscow,South Port,3,Inns,Moscow,"2-nd Yuzhnoportoviy proezd, 5, bld 1, 115432 Moscow, Russia",,"[('55.5844854080136', '37.4834069609642'), ('55.8167685', '37.8764042258263')]","(55.7006269540068, 37.6799055933952)"
Moscow,Izmailovo Gamma Hotel,3,Hotels,"Izmailovo, Moscow","Izmailovskoe Shosse 71, Izmailovo, 105613 Moscow, Russia","Russian, English, German","[('55.66352', '37.6168591951065'), ('55.9200019516868', '37.8813861633606')]","(55.7917609758434, 37.7491226792336)"
Moscow,Chalet Country Club Sheremetyevo,3,Hotels,"Molzhaninovsky, Moscow","303 Leningradskoye Highway, Molzhaninovsky, 141431 Moscow, Russia","Russian, English","[('55.898868', '37.2786648427429'), ('55.99966', '37.4214291572571')]","(55.949264, 37.350047)"
Moscow,Ibis Moscow Paveletskaya Hotel,3,Hotels,"Zamoskvorechye, Moscow","Shchipok Street 22 bld 1, Zamoskvorechye, 115093 Moscow, Russia","Russian, Spanish, English","[('55.7095121269597', '37.6206174218137'), ('55.7381712303121', '37.6489177619019')]","(55.7238416786359, 37.6347675918578)"
Moscow,Hotel Inside Transit,3,Hotels,Moscow,"Business Center Rumyantsevo building Е, 142784 Moscow, Russia","Russian, English","[('55.5125550286038', '37.1379759942182'), ('55.756395', '37.73585647')]","(55.6344750143019, 37.4369162321091)"
Moscow,Andron Hotel on Ilyicha Square,3,Hotels,"Tagansky, Moscow","Syezzhinsky Pereulok 8, Bldg 1, Tagansky, 105120 Moscow, Russia",,"[('55.66352', '37.5562489896881'), ('55.8319596771842', '37.7903846372956')]","(55.7477398385921, 37.6733168134919)"
Moscow,Sevastopol Modern Hotel,3,Hotels,Moscow,"Ulitsa Bolshaya Yushunskaya 1 A Bld.2, 117303 Moscow, Russia","Russian, English","[('55.5188960804895', '37.5708530412521'), ('55.7806217083259', '37.6194673776627')]","(55.6497588944077, 37.5951602094574)"
Moscow,BuddHotel,3,Hotels,"Third Transport Ring, Moscow","Ulitsa Raskovoy 24, Bldg 4, Begovoy, 125124 Moscow, Russia","Russian, English, German","[('55.7454997210177', '37.5207192209015'), ('55.8309785375711', '37.631367')]","(55.7882391292944, 37.5760431104508)"
Moscow,Gipnoz Hotel,3,Hotels,"Lefortovo, Moscow","Shosse Entuziastov 11A building 3, Lefortovo, 111024 Moscow, Russia",,"[('55.653328', '37.583084'), ('55.8527995735368', '37.8460740912832')]","(55.7530637867684, 37.7145790456416)"
Moscow,Maxima Panorama Hotel,3,Hotels,"Third Transport Ring, Moscow","Masterkova Street 4, Danilovsky, 115280 Moscow, Russia","Russian, English","[('55.63415292', '37.5587469'), ('55.783249', '37.7549732')]","(55.70870096, 37.65686005)"
Moscow,Hotel Maroseyka 2/15,3,Hotels,"Basmanny, Moscow","Ulitsa Maroseyka 2/15, Basmanny, 101000 Moscow, Russia","Russian, English","[('55.7479287686425', '37.6103270931931'), ('55.7664562949773', '37.6535898832503')]","(55.7571925318099, 37.6319584882217)"
Moscow,Hotel Element,3,Hotels,"Presnensky, Moscow","Bolshaya Nikitskaya, 24/1, bld.5, Presnensky, 125009 Moscow, Russia","Russian, English","[('55.7479287686425', '37.5725841793404'), ('55.7669786740379', '37.632139')]","(55.7574537213402, 37.6023615896702)"
Moscow,Horoshov ApartHotel,3,Aparthotels,"Horoshovsky, Moscow","17 Khoroshevskoye Shosse, Horoshovsky, 123007 Moscow, Russia","Russian, English","[('55.673964', '37.3867688602275'), ('55.877814', '37.6769031397725')]","(55.775889, 37.531836)"
Moscow,Dynasty Hotel Lefortovo,3,Hotels,"Third Transport Ring, Moscow","Krasnokazarmennaya Street 3A, Lefortovo, 111033 Moscow, Russia","Ukrainian, Turkish, Russian, English","[('55.66352', '37.5901997926207'), ('55.8595318633671', '37.7903846372956')]","(55.7615259316836, 37.6902922149582)"
Moscow,Blues Hotel,3,Hotels,"Khamovniki, Moscow","Dovatora Ulitsa 8, Khamovniki, 119048 Moscow, Russia","Russian, English","[('55.6639231107069', '37.4834069609642'), ('55.783249', '37.6520803574022')]","(55.7235860553534, 37.5677436591832)"
Moscow,Hotel Bruno,3,Hotels,"Tverskoy, Moscow","Ulitsa Tverskaya 12/6а, Tverskoy, 123056 Moscow, Russia","Russian, English","[('55.7494592711143', '37.5743041753936'), ('55.7777253601785', '37.6429975865082')]","(55.7635923156464, 37.6086508809509)"
Moscow,D-Hotel Tverskaya,3,Hotels,"Tverskoy, Moscow","Ulitsa Tverskaya 5/6 (entrance from Nikitskiy pereulok), Tverskoy, 125009 Moscow, Russia","Russian, English","[('55.7510336867339', '37.5645275822785'), ('55.7646653051162', '37.6587821439721')]","(55.7578494959251, 37.6116548631253)"
Moscow,Hotel Biblioteka on Kurskaya,3,Hotels,"Basmanny, Moscow","Ulitsa Chaplygina 22, Basmanny, 105062 Moscow, Russia","Russian, English","[('55.730591', '37.590416'), ('55.7920859656683', '37.7093809020691')]","(55.7613384828342, 37.6498984510346)"
Moscow,Moscomsport Hotel,3,Hotels,Moscow,"Ulitsa Kirovogradskaya 21 Bld.1, 117519 Moscow, Russia",,"[('55.4339628546937', '37.4884790182114'), ('55.7700963507021', '37.7145892381668')]","(55.6020296026979, 37.6015341281891)"
Moscow,MarianHall Hotel,3,Hotels,Moscow,"Kvartal Schitnikovo Street 36, 143912 Moscow, Russia",,"[('55.7294069025024', '37.6182047772461'), ('55.9025300927591', '38.0778921628364')]","(55.8159684976307, 37.8480484700412)"
Moscow,Гостиница Library Hotel,3,Hotels,"Third Transport Ring, Moscow","ulitsa 3-ya Yamskogo Polya 24, Begovoy, 125040 Moscow, Russia","Russian, English","[('55.770884', '37.54786849'), ('55.795960840261', '37.6127578708521')]","(55.7834224201305, 37.5803131804261)"
Moscow,Pokrovka 6 Hotel,3,Hotels,"Basmanny, Moscow","Ulitsa Pokrovka 6 , Basmanny, 101000 Moscow, Russia","Russian, English","[('55.7454997210177', '37.583790731491'), ('55.7719647954899', '37.700284468509')]","(55.7587322582538, 37.6420376)"
Moscow,Red Brick Hotel Kitay Gorod,3,Hotels,"Basmanny, Moscow","10 Khokhlovskiy pereulok stroenie 6, Basmanny, 109028 Moscow, Russia","Turkish, Russian, English","[('55.7355814814068', '37.583790731491'), ('55.7764050678198', '37.7040501727386')]","(55.7559932746133, 37.6439204521148)"
Moscow,Master Hotel Ostankino,3,Inns,"Ostankinsky, Moscow","Ulitsa Akademika Koroleva 10, Ostankinsky, 129515 Moscow, Russia","Russian, English","[('55.66352', '37.5090010674592'), ('55.9821545929505', '37.7311861436553')]","(55.8228372964753, 37.6200936055573)"
Moscow,Paradiseotel na Chistyh Prudah,3,Inns,"Basmanny, Moscow","6 ulitsa Chaplygina, Basmanny, 125190 Moscow, Russia","Russian, English","[('55.7247996087172', '37.391454'), ('55.802889', '37.9007816128692')]","(55.7638443043586, 37.6461178064346)"
Moscow,Mini-Hotel Kak Doma,3,Inns,Moscow,"25 Ulitsa Trofimova, 115432 Moscow, Russia","Russian, English","[('55.6052249543462', '37.5502174576721'), ('55.8004210456538', '37.8062685423279')]","(55.702823, 37.678243)"
Moscow,EuroCity Hotel,3,Hotels,Moscow,"2-oy Kvartal Kapotnya 22/1, 109429 Moscow, Russia","Russian, English","[('55.512126887645', '37.6178674399853'), ('55.7638691089441', '37.9852791130542')]","(55.6379979982946, 37.8015732765198)"
Moscow,Troyka Hotel Moscow,3,Hotels,"Zamoskvorechye, Moscow","Ulitsa Sadovnicheskaya 5, Zamoskvorechye, 115035 Moscow, Russia","Russian, English","[('55.7359513260389', '37.6096955948378'), ('55.7599062112461', '37.6446116591294')]","(55.7479287686425, 37.6271536269836)"
Moscow,Jazz Hotel,3,Hotels,Moscow,"Starokashirskoe Shosse 2 Bld 4, 115201 Moscow, Russia",,"[('55.6128499220923', '37.5352903'), ('55.70870096', '37.7167014488098')]","(55.6607754410461, 37.6259958744049)"
Moscow,Gallery City Hotel,3,Hotels,"Third Transport Ring, Moscow","Ulitsa Masterkova 3, Danilovsky, 115280 Moscow, Russia",,"[('55.6907944801315', '37.6263826691303'), ('55.7267253132777', '37.690275350671')]","(55.7087598967046, 37.6583290099006)"
Moscow,Hotel Circus,3,Hotels,"Meshchansky, Moscow","Tsvetnoy Bulvar 24/1, Meshchansky, 127051 Moscow, Russia","Russian, English","[('55.6192368374055', '37.5094280000001'), ('55.9229575724582', '37.7353972945814')]","(55.7710972049319, 37.6224126472907)"
Moscow,Matreshka Hotel,3,Hotels,"Meshchansky, Moscow","Teatral'niy Proezd 3 Bld.4, Meshchansky, 109012 Moscow, Russia","Russian, Farsi, English","[('55.7391907141663', '37.583790731491'), ('55.7806217083259', '37.6611682652818')]","(55.7599062112461, 37.6224794983864)"
Moscow,Veliy Hotel Mokhovaya Moscow,3,Hotels,"Kremlin - Kitay-gorod, Moscow","Mohovaya Street 10 Building 1, 119019 Moscow, Russia","Russian, English","[('55.7442178775427', '37.5847498293609'), ('55.7578494959251', '37.6359043570252')]","(55.7510336867339, 37.6103270931931)"
Moscow,Hotel Katyusha,3,Hotels,"Alexeevsky, Moscow","Kibal'chicha Ulitsa 9, Alexeevsky, 129366 Moscow, Russia","Russian, English","[('55.6159412047782', '37.6078386604786'), ('56.0175957952218', '37.6846213395215')]","(55.8167685, 37.6462300000001)"
Moscow,Custos Hotel Petrovsky,3,Hotels,"Tverskoy, Moscow","9/1 Petrovsky Boulevard , Tverskoy, 127051 Moscow, Russia","Russian, English","[('55.7503375834269', '37.5828188831732'), ('55.7862684165731', '37.6468091168268')]","(55.768303, 37.614814)"
Moscow,Kaufman Hotel,3,Hotels,"Basmanny, Moscow","Pereulok Poslannikov, 9, bld. 5, Basmanny, 105005 Moscow, Russia","Russian, English","[('55.6626106365864', '37.46909'), ('55.877814', '37.8965833544922')]","(55.7702123182932, 37.6828366772461)"
Moscow,Fortis Hotel Moscow Dubrovka,3,Hotels,"Third Transport Ring, Moscow","Sharikopodshipnikovaya Ulitsa, 11 Bldg.7, 115088 Moscow, Russia","Russian, English, German","[('55.6691568750529', '37.5674163313522'), ('55.7698285', '37.7845007017133')]","(55.7194926875265, 37.6759585165328)"
Moscow,Admiral Hotel,3,Inns,"Yuzhnoye Butovo, Moscow","Ulitsa Admirala Lazareva 47 Bld 1, Yuzhnoye Butovo, 117041 Moscow, Russia",,"[('55.3760839333286', '37.2836386528907'), ('55.70497276', '37.751370370388')]","(55.5405283466643, 37.5175045116393)"
Moscow,Minima Belorusskaya Hotel,3,Hotels,"Tverskoy, Moscow","Ulitsa Lesnaya 20, Bldg.2, Tverskoy, 125047 Moscow, Russia","Russian, English","[('55.7537343727987', '37.5295088495904'), ('55.8038898664909', '37.6541770790291')]","(55.7788121196448, 37.5918429643098)"
Moscow,Khamovniki Spektr Business Hotel,3,Hotels,"Khamovniki, Moscow","Ulitsa Usacheva 35 Bldg 1, Khamovniki, 119048 Moscow, Russia","Russian, English","[('55.6615575028586', '37.4462942965602'), ('55.783249', '37.6769031397725')]","(55.7224032514293, 37.5615987181664)"
Moscow,Medea Hotel,3,Hotels,"Zamoskvorechye, Moscow","Pyatnitsky Pereulok 4 building 1, Zamoskvorechye, 115184 Moscow, Russia","Russian, English","[('55.6955266425005', '37.54786849'), ('55.79070238', '37.7114778759287')]","(55.7431145112502, 37.6296731829643)"
Moscow,Mini Hotel Loftinn,3,Inns,"Basmanny, Moscow","ulitsa Baumanskaya 58/3 stroenie 2, Basmanny, 105005 Moscow, Russia","Russian, English","[('55.7187654894374', '37.4834069609642'), ('55.8178084106388', '37.87492364645')]","(55.7682869500381, 37.6791653037071)"
Moscow,Antic Hotel,3,Hotels,"Presnensky, Moscow","Klimashkina Street 9, Presnensky, 123557 Moscow, Russia",,"[('55.749567', '37.5010901706344'), ('55.7857672733829', '37.645033')]","(55.7676671366914, 37.5730615853172)"
Moscow,Cosmos Hotel,3,Hotels,"Alexeevsky, Moscow","Prospekt Mira 150, Alexeevsky, 129366 Moscow, Russia","Russian, English","[('55.74193984826', '37.5450763106346'), ('55.9029975522683', '37.7491226792336')]","(55.8224687002642, 37.6470994949341)"
Moscow,Parkoff Hotel,3,Hotels,"Izmailovo Vostochnoe, Moscow","11ya Parkovaya 34A, Izmailovo Vostochnoe, 105077 Moscow, Russia","Russian, English","[('55.7725241496213', '37.6194673776627'), ('55.8283179416864', '37.993069706993')]","(55.8004210456538, 37.8062685423279)"
Moscow,Derzhavnaya Hotel,3,Hotels,"Alexeevsky, Moscow","Yaroslavskaya Street 8 Bld.2, Alexeevsky, 129164 Moscow, Russia","Russian, English","[('55.7998848034269', '37.6167266153767'), ('55.8358156365731', '37.6807983046233')]","(55.81785022, 37.64876246)"
Moscow,Arbat Hotel,3,Hotels,"Khamovniki, Moscow","Plotnikov Pereulok 12, Khamovniki, 119002 Moscow, Russia","Russian, English","[('55.721717420218', '37.533180181118'), ('55.7708465787261', '37.644104')]","(55.746281999472, 37.588642090559)"
Moscow,Hotel Tema,3,Hotels,"Butyrsky, Moscow","Butyrskaya Ulitsa 86B, Butyrsky, 127015 Moscow, Russia","Russian, English","[('55.75164712', '37.4834431707859'), ('55.86450488', '37.6827248292141')]","(55.808076, 37.583084)"
